-0.558,-0.424,0.109702,130,56000000
1.628,-1.939,0.109702,156,846000000
REACHED GOAL 1
1.848,-2.161,0.109702,157,844000000
3.019,-3.082,0.109702,201,224000000
REACHED GOAL 2
3.418,-3.207,0.109702,202,275000000
5.185,-3.252,0.109702,232,160000000
REACHED GOAL 3
